KODE KPI,NAMA UNIT,KATEGORI UNIT,BOBOT,TARGET BULANAN,TARGET TAHUNAN,REALISASI,ACH BULANAN,KPI BULANAN,ACH TAHUNAN,KPI TAHUNAN
U. NASABAH TRING,10687:CP BENGKULU,REGULAR,5,336.276998525808,4100.90717797672,1186,3.5268543647030888,5.5,0.28920430249414747,1.4460215124707374
V. OSL TRING,17126:UPC BRI UNIT TAMBANG EMAS,COLO,5,102310213.040793,234037088.007978,67650900,0.6612331065426119,3.3061655327130595,0.2890605953774894,1.445302976887447
R.DEPOSITO EMAS,10794:UPC BARADATU,REGULAR,2.5,323.812909207702,479.210512283397,277,0.8554322330068843,2.1385805825172106,0.5780340641529726,1.4450851603824315
T. G24,10612:CP PALLIMA,CP,5,1855.7461979713019,25002.304133068756,7224.5,3.8930431369859786,5.5,0.28895336851953063,1.4447668425976532
U. NASABAH TRING,10722:UPC UC PASAR SATELIT,GADAI,5,76.4822200183453,932.702761223069,269,3.517157320165088,5.5,0.2884091386705618,1.442045693352809
T. G24,10704:UPC AIR RAMBAI,GADAI,5,104.397567554941,1406.53917955735,405.5,3.8841901156997616,5.5,0.2882962706574689,1.4414813532873443
M. NPL EMAS,60730:UPS KOTO BARU,GADAI,2.5,1.1958532388318452,1.3127745538754902,2.277209006531167,0.5251398687613078,1.3128496719032694,0.5764839986625632,1.4412099966564078
R.DEPOSITO EMAS,10656:UPC BLORA,GADAI,2.5,270.841604821541,400.818313611263,231,0.8528970286976668,2.132242571744167,0.5763209717608794,1.4408024294021984
U. NASABAH TRING,10734:UPC KEBUN HANDIL,GADAI,5,149.017778694526,1817.27587962764,523,3.5096483425115763,5.5,0.2877933977240499,1.4389669886202494
U. NASABAH TRING,17014:UPC BRI UNIT BETUNG SEKAYU,COLO,5,25.3633172321432,309.30634610923,89,3.509004724634732,5.5,0.2877406206485337,1.4387031032426685
U. NASABAH TRING,10747:UPC PASAR TAC,REGULAR,5,100.640231715395,1227.31037342487,353,3.5075435934832147,5.5,0.2876208069642043,1.4381040348210214
V. OSL TRING,10720:UPC TABA PINGIN,REGULAR,5,619631582.756699,1417422239.24732,407596170,0.6578040586418017,3.2890202932090085,0.2875615739008313,1.4378078695041565
X. DISBURS BRI,10783:CP JAKABARING,CP,2,78.07,78.07,56.05331462945663,0.7179878907321203,1.4359757814642407,0.7179878907321203,1.4359757814642407
R.DEPOSITO EMAS,10747:UPC PASAR TAC,REGULAR,2.5,249.418382505533,369.114100935076,212,0.8499774470123391,2.124943617530848,0.5743481472610795,1.4358703681526988
U. NASABAH TRING,10742:UPC HANDIL JAYA,REGULAR,5,175.098010695807,2135.32502091954,613,3.500896426887157,5.5,0.2870757350728848,1.435378675364424
U. NASABAH TRING,10741:CP SIMPANG PULAI,CP,5,1098.3053565967118,13393.863809368075,3845,3.5008478989070895,5.5,0.287071755747635,1.435358778738175
V. OSL TRING,10577:CP TANJUNG PANDAN,CP,5,2629741549.376216,6015597428.031947,1725768350,0.6562501742459667,3.281250871229833,0.28688228736153965,1.4344114368076983
U. NASABAH TRING,10741:CP SIMPANG PULAI,REGULAR,5,210.191501280745,2563.29109671697,735,3.4968112198708154,5.5,0.286740745497606,1.4337037274880298
M. NPL EMAS,10771:UPC PULAU PUNJUNG,REGULAR,2.5,0.8007152470607762,0.8564936298018698,1.4943864533366518,0.5358153811371529,1.3395384528428822,0.5731406544066958,1.4328516360167396
U. NASABAH TRING,10730:UPC SELINCAH,GADAI,5,171.099193600662,2086.55933726949,597,3.4892040543064846,5.5,0.2861169530799183,1.4305847653995916
R.DEPOSITO EMAS,14266:UPC MUARA TEMBESI,REGULAR,2.5,100.550881573435,148.805183793477,85,0.8453431602976272,2.113357900744068,0.5712166594812274,1.4280416487030685
Z. TE SINERGI HOLDING,10748:UPC TELANAI PURA,GADAI,1.5,304.245624335415,535.184108883539,509.33729999999997,1.6740990149409085,1.6500000000000001,0.9517048274518862,1.4275572411778295
U. NASABAH TRING,17013:BRI UNIT TANJUNG RAJA,COLO,5,20.4240403358794,249.071729508333,71,3.476295523921024,5.5,0.28505844537296077,1.4252922268648038
V. OSL TRING,17057:UPC BRI UNIT SOEKARNO HATTA,COLO,5,349261900.02396,798945047.65765,227731550,0.6520366234747541,3.2601831173737708,0.285040317438182,1.4252015871909098
U. NASABAH TRING,10687:CP BENGKULU,CP,5,1487.8714528653682,18144.63298920508,5171,3.475434648632851,5.5,0.28498785305144614,1.4249392652572306
T. G24,10591:CP BANDARJAYA,CP,5,992.1420055461057,13367.041351330372,3806.5,3.8366483615465756,5.5,0.28476757869991576,1.4238378934995788
U. NASABAH TRING,60719:UPS SEMANGKA,REGULAR,5,85.0064618344025,1036.65612289671,295,3.4703244157447353,5.5,0.284568810702325,1.422844053511625
V. OSL TRING,60702:CPS SIMPANG PATAL,REGULAR,5,705883409.005062,1614725378.89075,458709400,0.6498373444511861,3.2491867222559305,0.28407889415543497,1.420394470777175
G. NSBH BARU,60697:UPS ARIF RAHMAN HAKI,GADAI,5,43.9534203971527,623.1111,177,4.026990354804471,20.134951774022355,0.2840584929397021,1.4202924646985104
R.DEPOSITO EMAS,10571:UPC HADIMULYO,GADAI,2.5,251.154447420831,371.683302266342,211,0.840120500221329,2.1003012505533225,0.5676875950935265,1.4192189877338164
P. LAR EMAS,10631:UPC WAY DADI,GADAI,2.5,8.854907252857288,10.069045293475341,17.738325256140175,0.4991963516844486,1.2479908792111214,0.5676435147106073,1.4191087867765182
V. OSL TRING,10633:UPC PERINTIS,GADAI,5,399304623.912002,913418989.472969,259215650,0.6491676641769253,3.2458383208846264,0.2837861408482038,1.418930704241019
U. NASABAH TRING,00708:AREA LAMPUNG,AREA,4,6833.410240806786,83333.62445077708,29547,4.3239025550603465,4.4,0.35456276136714315,1.4182510454685726
Y. OSL SINERGI HOLDING,10577:CP TANJUNG PANDAN,CP,1.5,639414601.5539458,1442574672.1143568,1363057017,2.131726447421458,1.6500000000000001,0.9448779625405394,1.417316943810809
Z. TE SINERGI HOLDING,10650:CP TANJUNG KARANG PUSAT,REGULAR,1.5,360.53765984491,634.204769993117,599.0749,1.661615322675861,1.6500000000000001,0.9446080009876017,1.4169120014814025
V. OSL TRING,10617:UPC PASAR KM 7,GADAI,5,364355022.389021,833470930.28736,236171780,0.6481913669021419,3.240956834510709,0.2833593487400621,1.4167967437003104
Y. OSL SINERGI HOLDING,10582:CP TELUK BETUNG,CP,1.5,638670230.655745,1440895306.9547353,1359919697,2.1292987080417434,1.6500000000000001,0.9438018782045495,1.4157028173068242
G. NSBH BARU,10609:UPC MALL BUMI KEDATON,GADAI,5,29.2063667944327,414.0477,117,4.005975848468166,20.029879242340833,0.2825761379667125,1.4128806898335624
O. LAR NON GADAI,10701:UPC KEPAHYANG,REGULAR,2,9.922093565381248,10.79018640981545,15.275908632673236,0.6495255898663301,1.2990511797326603,0.7063531649264126,1.4127063298528253
V. OSL TRING,10628:CP TANJUNG KARANG TIMUR,CP,5,4570410651.278752,10454924958.463638,2952118550,0.6459197597865803,3.229598798932902,0.2823663069537533,1.4118315347687664
O. LAR NON GADAI,10537:UPC MARTAPURA,REGULAR,2,11.453114711347194,12.518160056749112,17.737392190093733,0.6457045426183741,1.2914090852367481,0.7057497473467638,1.4114994946935275
V. OSL TRING,10792:UPC SIMPANG TIMBANGAN,REGULAR,5,565476109.051319,1293540282.70554,364972650,0.645425410831773,3.227127054158865,0.2821502004070808,1.410751002035404
U. NASABAH TRING,10556:CP KOTABUMI,CP,5,749.3459250830093,9138.294014851219,2576,3.43766465363062,5.5,0.2818906894233847,1.4094534471169236
T. G24,10685:UPC TULANG BAWANG,REGULAR,5,183.351957054005,2470.28467506443,696,3.7959780259940077,5.5,0.2817489040941595,1.4087445204707973
U. NASABAH TRING,60701:UPS MUARA DUA,REGULAR,5,35.2267118831919,429.59071316682,121,3.4348933957056045,5.5,0.2816634445098279,1.4083172225491394
T. G24,10744:UPC SIMPANG KAWAT,GADAI,5,101.522548074783,1367.80429678621,385,3.792261003106456,5.5,0.28147301547786857,1.407365077389343
Y. OSL SINERGI HOLDING,60699:UPS CIDAWANG MARTAPU,GADAI,2.5,36643485.5030925,82670874.1969369,46520000,1.2695298867263591,2.75,0.5627132947594213,1.4067832368985533
U. NASABAH TRING,10793:UPC BUKIT KEMUNING,REGULAR,5,61.2381732064325,746.801194162459,210,3.4292335810229795,5.5,0.2811993361037886,1.405996680518943
V. OSL TRING,10547:UPC KOBA,REGULAR,5,421448090.118978,964072704.24353,270767000,0.6424682098418346,3.212341049209173,0.28085744862205203,1.4042872431102602
V. OSL TRING,10726:UPC LUBUK TANJUNG,GADAI,5,383476760.953154,877212369.955901,246232200,0.6421046203372934,3.210523101686467,0.2806985040719142,1.403492520359571
O. LAR NON GADAI,60707:UPS KM 11,GADAI,2,12.22567503848831,12.447545437314325,17.74030067500404,0.6891470027739834,1.3782940055479669,0.7016535776562587,1.4033071553125174
U. NASABAH TRING,10776:UPC KUALA TUNGKAL,REGULAR,5,176.993216611733,2158.43710880671,605,3.4182100963065616,5.5,0.28029540334138975,1.4014770167069488
V. OSL TRING,60724:UPS KEBON JERUK,GADAI,5,199496383.647996,456352804.958807,127880300,0.6410156297651994,3.205078148825997,0.2802224476554783,1.4011122382773915
R.DEPOSITO EMAS,10603:UPC GEDUNG MENENG,GADAI,2.5,266.497006217303,394.388744981967,221,0.829277608543923,2.0731940213598072,0.5603608186387392,1.400902046596848
T. G24,17113:UPC BRI UNIT KALIREJO,COLO,5,27.4188910741692,369.412290526198,103.5,3.77476972792329,5.5,0.2801747604352108,1.4008738021760538
T. G24,10543:CP PANGKAL PINANG,REGULAR,5,1225.33730572462,16508.860972914,4621,3.771206490173176,5.5,0.27991028621427305,1.3995514310713653
G. NSBH BARU,10521:UPC TANJUNG ENIM,REGULAR,5,59.9998411516351,850.5951,238,3.9666771683363713,19.833385841681856,0.2798041042089238,1.3990205210446192
U. NASABAH TRING,10550:UPC GADUNG,REGULAR,5,41.3504488945778,504.26985320948,141,3.409878339156048,5.5,0.2796121939524845,1.3980609697624224
U. NASABAH TRING,17320:UPC BRI UNIT BAYUNG LINCIR,COLO,5,8.2119247135961,100.144646082317,28,3.4096756821992913,5.5,0.2795955759530523,1.3979778797652616
O. LAR NON GADAI,00710:AREA JAMBI,AREA,2,8.07819396817788,8.726113195793078,12.491075593228018,0.646717242873579,1.293434485747158,0.6985878142090423,1.3971756284180845
R.DEPOSITO EMAS,10523:UPC LINGGA RAYA,GADAI,2.5,282.990829425309,418.797943146301,234,0.8268819186657094,2.0672047966642735,0.5587419991655869,1.3968549979139673
R.DEPOSITO EMAS,10752:CP SIPIN,CP,2.5,2385.889490022612,3530.876293853795,1971,0.8261069962554385,2.0652674906385964,0.5582183673302077,1.3955459183255192
V. OSL TRING,10571:UPC HADIMULYO,GADAI,5,327483340.633887,749126066.060678,209051100,0.63835644156846,3.1917822078423,0.2790599733090414,1.3952998665452072
V. OSL TRING,10660:UPC IMAM BONJOL,GADAI,5,177111469.340355,405146771.815475,112930450,0.6376235848565043,3.1881179242825213,0.27873960217911947,1.3936980108955974
Y. OSL SINERGI HOLDING,10752:CP SIPIN,CP,1.5,704919240.5955601,1590358806.160995,1477051913,2.0953491236132153,1.6500000000000001,0.9287538807456229,1.3931308211184343
U. NASABAH TRING,10789:UPC KAYUAGUNG,REGULAR,5,277.028437355595,3378.36935691587,940,3.393153457359367,5.5,0.2782407430009757,1.3912037150048784
U. NASABAH TRING,10746:UPC BRONI,GADAI,5,94.363492514887,1150.76536750864,320,3.39114197102779,5.5,0.27807579984161923,1.3903789992080962
O. LAR NON GADAI,60721:UPS PASAR BARU BANGK,REGULAR,2,6.807069176231168,7.381528366172513,10.618517462069137,0.6410564563788675,1.282112912757735,0.695156211075641,1.390312422151282
X. DISBURS BRI,10635:UPC SUKARAME,GADAI,2,78.07,78.07,54.24644891498601,0.6948437160879469,1.3896874321758939,0.6948437160879469,1.3896874321758939
V. OSL TRING,60714:CPS BENGKULU,REGULAR,5,844557429.901908,1931945557.29186,536385700,0.6351086154819561,3.17554307740978,0.27764017364541493,1.3882008682270746
Z. TE SINERGI HOLDING,10614:UPC KEBUN BUNGA,REGULAR,1.5,298.23885980218,524.617893080058,485.41799999999995,1.6276148598541944,1.6500000000000001,0.9252791534617443,1.3879187301926164
R.DEPOSITO EMAS,10623:UPC SEGARAN,GADAI,2.5,392.246938542069,580.485987480415,322,0.8209114421563932,2.052278605390983,0.5547076190376843,1.3867690475942107
T. G24,10503:CP PALEMBANG,REGULAR,5,1535.99768729312,20694.3607737823,5733.5,3.732753016122124,5.5,0.2770561537355517,1.3852807686777586
V. OSL TRING,17012:UPC BRI UNIT RAWA BENING BATURAJA,COLO,5,75682615.4641621,173125814.223431,47953750,0.6336164481882565,3.168082240941282,0.27698786697466343,1.3849393348733172
T. G24,10633:UPC PERINTIS,GADAI,5,110.555244484935,1489.50101535429,412.5,3.731166277292345,5.5,0.27693838120807424,1.3846919060403713
V. OSL TRING,10788:UPC SENTOSA,REGULAR,5,623348085.685066,1425923829.62698,394592390,0.6330209381590366,3.165104690795183,0.27672753747528356,1.3836376873764178
G. NSBH BARU,10685:UPC TULANG BAWANG,REGULAR,5,93.9251947529987,1331.5421,368,3.9180115725898035,19.590057862949017,0.27637128409233175,1.3818564204616588
R.DEPOSITO EMAS,10705:UPC MUARA AMAN,REGULAR,2.5,170.180637755634,251.850214369566,139,0.816779169670248,2.04194792417562,0.5519153531314087,1.3797883828285218
U. NASABAH TRING,60728:UPS PAAL MERAH,GADAI,5,69.0870794720491,842.518820360621,232,3.3580808708792125,5.5,0.2753647685884307,1.3768238429421533
V. OSL TRING,10797:UPC PASAR KOTA AGUNG,REGULAR,5,344474097.184713,787992832.808806,216830650,0.629454149882659,3.147270749413295,0.2751683022637473,1.3758415113187363
Z. TE SINERGI HOLDING,10676:UPC NASIONAL,GADAI,1.5,285.128515423277,501.556105457292,459.63120000000004,1.6120141449818568,1.6500000000000001,0.9164103377446337,1.3746155066169505
R.DEPOSITO EMAS,10520:CP MUARAENIM,CP,2.5,1633.4391445483254,2417.325520338269,1329,0.8136207611012602,2.0340519027531507,0.5497811481401256,1.3744528703503138
R.DEPOSITO EMAS,10578:UPC AIR RAYA,GADAI,2.5,312.328214040711,462.214319426669,254,0.8132470541610817,2.033117635402704,0.5495286262767926,1.3738215656919814
O. LAR NON GADAI,10619:UPC TALANG RATU,GADAI,2,23.175356452002475,25.5117157943089,37.20034670285431,0.622987646785138,1.245975293570276,0.685792420110736,1.371584840221472
G. NSBH BARU,17302:UPC BRI UNIT PENARIK,COLO,5,11.5715455355773,164.0454,45,3.888849580347347,19.444247901736734,0.2743143056739171,1.3715715283695857
R.DEPOSITO EMAS,17055:UPC BRI UNIT KOTO BARU DHARMASRAYA,COLO,2.5,110.937407284699,164.176196391827,90,0.8112682836460449,2.028170709115112,0.5481915282359433,1.3704788205898581
R.DEPOSITO EMAS,10522:UPC SUDIRMAN,GADAI,2.5,185.195611241752,274.070863798923,150,0.8099543989959455,2.0248859974898634,0.5473037079565312,1.3682592698913278
L. NPL NON GADAI,10746:UPC BRONI,GADAI,2,5.383273908409607,4.591747367153326,6.7119588887338235,0.802042145616469,1.604084291232938,0.6841143462396171,1.3682286924792342
G. NSBH BARU,10601:CP KEDATON,REGULAR,5,124.430370863654,1764.0025,482,3.873652361995746,19.36826180997873,0.2732422431374105,1.3662112156870525
Z. TE SINERGI HOLDING,10694:UPC PANORAMA,REGULAR,1.5,234.254864427019,412.066668645972,375.2328,1.6018143355008196,1.6500000000000001,0.9106118707271179,1.365917806090677
R.DEPOSITO EMAS,10793:UPC BUKIT KEMUNING,REGULAR,2.5,369.868554159873,547.368231087978,299,0.8083952978353478,2.0209882445883696,0.5462501895765705,1.3656254739414262
U. NASABAH TRING,10674:CP PRABUMULIH,CP,5,1071.6139493528485,13068.361369306696,3568,3.3295572553480923,5.5,0.2730258139616543,1.3651290698082716
V. OSL TRING,10650:CP TANJUNG KARANG PUSAT,CP,5,4605645201.68725,10535524845.120008,2871701980,0.6235178469561592,3.117589234780796,0.2725732246106519,1.3628661230532595
T. G24,60689:CPS RADIN INTAN,REGULAR,5,320.090353070619,4312.54897155755,1174.5,3.6692764675131566,5.5,0.2723447334154699,1.3617236670773494
U. NASABAH TRING,10558:UPC PASAR PAGI,GADAI,5,47.2923507263246,576.731508272019,157,3.319775768993615,5.5,0.27222372585537663,1.361118629276883
U. NASABAH TRING,10794:UPC BARADATU,REGULAR,5,111.512039503739,1359.89236622324,370,3.318027377551407,5.5,0.2720803566443881,1.3604017832219406
U. NASABAH TRING,10631:UPC WAY DADI,GADAI,5,50.3384518706703,613.878794891244,167,3.317543424439371,5.5,0.2720406721812016,1.360203360906008
X. DISBURS BRI,10539:UPC MUARA DUA,REGULAR,2,78.07,78.07,53.09262070804365,0.6800643103374363,1.3601286206748726,0.6800643103374363,1.3601286206748726
V. OSL TRING,17352:BRI UNIT GUNUNG SUGIH,COLO,5,23553480.2805075,53879156.0829355,14637160,0.6214436179146523,3.1072180895732613,0.2716664674084577,1.3583323370422884
U. NASABAH TRING,10690:UPC PASAR MINGGU,GADAI,5,82.7786220268604,1009.48755561978,274,3.310033355122669,5.5,0.27142484171761416,1.3571242085880708
V. OSL TRING,10535:CP BATURAJA,REGULAR,5,1323049365.68965,3026507438.83551,821246000,0.6207221146067509,3.1036105730337544,0.2713510594627799,1.3567552973138994
I. NSBH TAHUNAN,17056:UPC BRI UNIT MERLUNG,COLO,5,475.1038077047774,803.4079819630126,218,0.45884709081401853,2.2942354540700927,0.27134408033555774,1.3567204016777887
U. NASABAH TRING,17:KANWIL PALEMBANG,KANWIL,4,29119.000000000007,355107.00000000006,120436,4.135993681101685,4.4,0.33915411411208446,1.3566164564483378
R.DEPOSITO EMAS,10753:UPC SIMPANG RIMBO,REGULAR,2.5,255.409698256207,377.980645191008,205,0.8026320120168657,2.0065800300421643,0.5423558126803177,1.3558895317007944
K. NPL GADAI,60726:UPS SIJENJANG,GADAI,3,0.24201270360972096,0.28926824988378375,0.6400456189992445,0.37811789726508016,1.1343536917952406,0.4519494256301209,1.3558482768903628
U. NASABAH TRING,17055:UPC BRI UNIT KOTO BARU DHARMASRAYA,COLO,5,20.5706288458548,250.859380389607,68,3.305684065837527,5.5,0.2710681972282238,1.355340986141119
V. OSL TRING,10758:UPC PATTIMURA,REGULAR,5,385253432.023798,881276548.021446,238286300,0.6185183055949531,3.0925915279747658,0.2703876558782559,1.3519382793912795
O. LAR NON GADAI,10696:UPC LINGKAR BARAT,GADAI,2,13.843653488061564,14.638214023705387,21.72219115243982,0.637304652689545,1.27460930537909,0.673882939385755,1.34776587877151
T. G24,10749:UPC BULURAN KENALI,GADAI,5,162.67377648991,2191.68938011127,590.5,3.629964292595287,5.5,0.26942686557618895,1.3471343278809447
U. NASABAH TRING,10743:CP MAYANG MANGURAI,CP,5,1242.1928549126715,15148.575779713381,4080,3.2845141427631477,5.5,0.2693322500629954,1.3466612503149769
R.DEPOSITO EMAS,10634:UPC JALUR DUA KORPRI,GADAI,2.5,291.135098783455,430.850642036041,232,0.7968809015795123,1.9922022539487807,0.5384696629524647,1.3461741573811616
V. OSL TRING,10652:UPC KEMILING,GADAI,5,513933774.028895,1175635944.13311,316374000,0.6155929343188339,3.0779646715941693,0.26910881857502894,1.3455440928751448
O. LAR NON GADAI,10535:CP BATURAJA,REGULAR,2,4.464616772166067,4.968510705040484,7.391060030957205,0.6040563536848801,1.2081127073697602,0.6722324922582207,1.3444649845164414
O. LAR NON GADAI,14266:UPC MUARA TEMBESI,REGULAR,2,17.36553762684629,17.19971353538348,25.59746776090846,0.6784084187173514,1.3568168374347027,0.6719302743551169,1.3438605487102337
V. OSL TRING,10543:CP PANGKAL PINANG,CP,5,5970022702.270167,13656571392.571823,3669954550,0.6147304177929607,3.0736520889648036,0.2687317661588316,1.343658830794158
U. NASABAH TRING,17111:UPC BRI UNIT SEPUTIH MATARAM,COLO,5,13.4664420046884,164.223627904766,44,3.267381241806946,5.5,0.26792734128073087,1.3396367064036543
R.DEPOSITO EMAS,10787:UPC PASAR 7 ULU,GADAI,2.5,97.2860043118417,143.973494072093,77,0.7914807535232231,1.978701883808058,0.5348206660973525,1.337051665243381
R.DEPOSITO EMAS,10580:UPC PASAR INPRES,GADAI,2.5,203.429645434685,301.05539906025,161,0.7914284059040556,1.978571014760139,0.5347852936787199,1.3369632341967996
U. NASABAH TRING,10560:UPC MALL RAMAYANA,GADAI,5,70.2625849142979,856.854141322215,229,3.259202608035564,5.5,0.2672566881063668,1.336283440531834
V. OSL TRING,10625:UPC PASAR LEMABANG,GADAI,5,695787484.723366,1591630707.7977,425118100,0.6109884258251931,3.0549421291259655,0.26709593997983705,1.3354796998991851
Z. TE SINERGI HOLDING,10674:CP PRABUMULIH,CP,1.5,2023.0110322084001,3558.5831641753302,3166.9562000000005,1.5654665988364995,1.6500000000000001,0.8899486267124839,1.3349229400687257
V. OSL TRING,10687:CP BENGKULU,CP,5,7126315872.890647,16301620000.061563,4349684400,0.6103692956618323,3.0518464783091614,0.2668252848479828,1.334126424239914
U. NASABAH TRING,14266:UPC MUARA TEMBESI,REGULAR,5,83.0150219996368,1012.37045974192,270,3.252423398757652,5.5,0.2667007886311007,1.3335039431555034
U. NASABAH TRING,10695:UPC PAGAR DEWA,REGULAR,5,186.832853116991,2278.43174462775,607,3.2488932747813295,5.5,0.2664113162183718,1.3320565810918588
U. NASABAH TRING,10701:UPC KEPAHYANG,REGULAR,5,141.986421353899,1731.52828489024,461,3.2467893450949403,5.5,0.2662387926450895,1.3311939632254475
